product_id,product_name,product_category,product_brand,units_on_hand,unit_cost,tied_up_capital,daily_velocity,last_sale_date,oldest_unit_age_days,days_since_last_sale,days_of_supply,inventory_status
29030,Seirus Innovation Men's Thermax Heat Pocket Liner,Accessories,Seirus Innovation,4,6.03,24.1,0.011111111111111112,2026-04-19,1875,7,360.0,Overstock
593,Gildan Ladies DryBlend Pique Polo Sport Shirt. G948L,Tops & Tees,Gildan,2,12.03,24.07,0.011111111111111112,2026-02-28,1610,57,180.0,Overstock
13780,Winter Fuzzy Ski Earmuff Ear muff Warmer Headband Black,Accessories,SK Hat shop,11,2.19,24.07,0.0,,2277,,,Dead Stock
29033,HDE Pattern Suspenders,Accessories,HDE,14,1.72,24.06,0.0,,2297,,,Dead Stock
6155,ililily Leg Warmer Leggings Lightweight Full length Stretch Skinny Pants (leggings-wrmr-9211),Leggings,ililily,2,12.02,24.04,0.0,,2095,,,Dead Stock
13988,TopTie Unisex Elastic Y-Back Suspenders 1 inch(3CM) Solid J-Clip Suspender--Black,Accessories,TopTie,9,2.67,24.04,0.022222222222222223,2026-04-21,1889,5,405.0,Overstock
375,Allegra K Ladies Stand Collar Flounced Semi Sheer Pullover Blouse XS,Tops & Tees,Allegra K,5,4.81,24.03,0.0,,930,,,Dead Stock
12580,Allegra K 5 Pcs Bra Black 2x3 Hooks Extenders Extender Strap New,Intimates,Allegra K,14,1.72,24.01,0.0,,1376,,,Dead Stock
28462,Plain Adjustable Velcro Hats (Many Colors Available),Accessories,Plain Hats,12,2.0,24.01,0.022222222222222223,2026-03-17,2245,40,540.0,Overstock
8919,K. Bell Women's 6-Pack Assorted No-Show Socks,Socks & Hosiery,K. Bell,5,4.8,23.98,0.0,,2253,,,Dead Stock
10016,Misses Plaid Two Length Pajama Pants,Sleep & Lounge,LabelShopper,5,4.79,23.97,0.0,,2130,,,Dead Stock
15248,Cashmere Feel Unisex Pashmina Scarf - Plaid/Checks/Houndtooth Available,Plus,Scarf_tradinginc,14,1.71,23.97,0.022222222222222223,2026-04-06,2126,20,630.0,Overstock
16496,Oakley Square Me T-Shirt - Short-Sleeve - Men's,Tops & Tees,Oakley,2,11.96,23.92,0.011111111111111112,2026-03-26,1297,31,180.0,Overstock
10641,Maidenform Womens Dream Front Close Lace T-Back Bralette,Intimates,Maidenform,3,7.97,23.9,0.0,,1840,,,Dead Stock
6037,Capelli New York Lovely Snowflake Printed Fairisle Legging,Leggings,Capelli New York,3,7.97,23.9,0.011111111111111112,2026-04-19,1342,7,270.0,Overstock
9392,ililily Semi Opaque Color 80 Denier Tights Full-length Pantyhose (tights-007),Socks & Hosiery,ililily,10,2.39,23.9,0.011111111111111112,2026-03-27,2264,30,900.0,Overstock
3501,Allegra K Ladies A Line Heart Sheer Mesh Upper Slipover Mini Dress Black XS,Dresses,Allegra K,6,3.98,23.9,0.0,,2239,,,Dead Stock
13786,Knit Leg Warmers,Accessories,Dance 4 Less,8,2.98,23.84,0.0,,2225,,,Dead Stock
9414,Gold Toe Women's Anklets Turn Cuff Sock size 9-11,Socks & Hosiery,Gold Toe,10,2.38,23.82,0.011111111111111112,2026-03-22,1978,35,900.0,Overstock
15569,Winter Fuzzy Ski Earmuff Ear muff Warmer Headband Black,Plus,SK Hat shop,10,2.38,23.81,0.011111111111111112,2026-02-09,2083,76,900.0,Overstock
15927,SWG EYEWEARÂ® Aviator Sunglasses - Matte Black / Smoke HardShell Gift Ready!,Plus,SWG EYEWEARÂ®,5,4.76,23.81,0.011111111111111112,2026-04-19,2227,7,450.0,Overstock
11569,Half Slip Black18-S,Intimates,Ilusion,7,3.4,23.8,0.011111111111111112,2026-04-21,1657,5,630.0,Overstock
14767,Bella Materna Women's Maternity Plunge Wire Free T-Shirt Nursing Bra,Maternity,Bella Materna,1,23.78,23.78,0.0,,2221,,,Dead Stock
28885,TopTie Unisex Elastic Y-Back Suspenders 1 inch(3CM) Solid J-Clip Suspender--Black,Accessories,TopTie,9,2.64,23.77,0.011111111111111112,2026-04-15,2158,11,810.0,Overstock
454,Moon Shine Attitude Attire Muddy Girl Camo Short Sleeve,Tops & Tees,Moon Shine Attitude Attire,2,11.87,23.75,0.0,,2039,,,Dead Stock
15791,Buxton Checkbook Cover and Credit Card Holder,Plus,Buxton,3,7.91,23.74,0.0,,2280,,,Dead Stock
14437,Lamaze Lace Full Coverage Underwire Nursing Bra,Maternity,Lamaze,2,11.87,23.74,0.011111111111111112,2026-04-21,1767,5,180.0,Overstock
14431,Motherhood Maternity: Wireless Jacquard Nursing Bra With Padded Cups,Maternity,Motherhood Maternity,2,11.87,23.73,0.0,,2284,,,Dead Stock
12691,Fashion Essentials Bra Back Converter,Intimates,Fashion Essentials,6,3.95,23.72,0.011111111111111112,2026-04-12,1779,14,540.0,Overstock
15314,Premium Winter Knit Warm Infinity Scarf - Different Colors Available,Plus,TrendsBlue,3,7.9,23.7,0.011111111111111112,2026-02-22,1678,63,270.0,Overstock
14676,Motherhood Maternity: Support Hosiery,Maternity,Motherhood Maternity,7,3.39,23.7,0.0,,1368,,,Dead Stock
9031,HUE Women's Argyle Sock,Socks & Hosiery,HUE,12,1.97,23.69,0.011111111111111112,2026-04-22,2205,4,1080.0,Overstock
26972,I Sea Spots Pink and White Polka Dot VIP Flannel Pants for lounging sleep sports. Unisex relaxed fit,Sleep & Lounge,Touch of Europe Flannel Pants,2,11.84,23.68,0.0,,1332,,,Dead Stock
7445,Dickies Girl - Juniors Uni Double Button Skirt,Skirts,Dickies Girl,3,7.89,23.68,0.0,,1058,,,Dead Stock
9975,Big Feet PJs Green Plaid Flannel Footed Pajamas for Women and Men,Sleep & Lounge,Big Feet Pjs,1,23.67,23.67,0.0,,1175,,,Dead Stock
7989,Allegra K Ladies Drap Collar Long Sleeve Front Opening Stripe Outwear Black XS,Blazers & Jackets,Allegra K,6,3.94,23.67,0.011111111111111112,2026-02-07,2139,78,540.0,Overstock
28862,Designer Bow Ties for Men & Boys by Tok Tok Designs (Y63),Accessories,Tok Tok Designs,19,1.24,23.65,0.011111111111111112,2026-03-26,2247,31,1710.0,Overstock
28785,Classic Wayfarer Style Sunglasses Large Lens Size - Red,Accessories,FASH Limited,9,2.63,23.65,0.011111111111111112,2026-04-04,1854,22,810.0,Overstock
13773,Brooks Men's Pulse Lite Glove,Accessories,Brooks,3,7.88,23.64,0.0,,1794,,,Dead Stock
9461,HUE Women's Cotton Liner 6-Pack,Socks & Hosiery,HUE,3,7.88,23.63,0.022222222222222223,2026-04-01,1914,25,135.0,Overstock
9126,Black Dachshund Dog Gray Cotton Ladies Socks,Socks & Hosiery,Wheel House Designs,4,5.9,23.62,0.0,,1418,,,Dead Stock
7279,Allegra K Women Elastic Waist Lovely Heart Shaped Floral Print Show Thin Chiffon Culottes Rice White XS,Skirts,Allegra K,8,2.95,23.58,0.011111111111111112,2026-04-08,2301,18,720.0,Overstock
9397,Samburu St. Tropez Sheer to Waist 10 Denier Summer Pantyhose/Tights with Beautiful Shine Ã  Made in Spain from Cecilia de Rafael,Socks & Hosiery,Cecilia de Rafael,5,4.71,23.57,0.011111111111111112,2026-04-23,2003,3,450.0,Overstock
13106,Silly yogi Om sarong/scarf,Swim,Silly yogi,5,4.7,23.48,0.011111111111111112,2026-04-09,1975,17,450.0,Overstock
12612,Allegra K 5 Pcs Wheat Bra Extender 3x3 Hooks Extenders Strap New,Intimates,Allegra K,11,2.13,23.47,0.022222222222222223,2026-03-04,2188,53,495.0,Overstock
18095,Russell Athletic Men's Pocket Tee,Active,Russell Athletic,7,3.35,23.46,0.011111111111111112,2026-04-13,1721,13,630.0,Overstock
25329,Premium White Above Ankle Toe Socks,Socks,FineBrandShop,5,4.69,23.44,0.0,,1796,,,Dead Stock
15760,Ames Walker Style 167 Women's Microfiber Firm Support Travel Socks 15-20 - Available in Various Sizes and Colors,Plus,Ames,4,5.86,23.43,0.0,,922,,,Dead Stock
2925,Russell Athletic 100% cotton Active Capri,Active,Russell Athletic,5,4.69,23.43,0.0,,1949,,,Dead Stock
12368,Microfiber Chemise,Intimates,Coquette,1,23.42,23.42,0.0,,1929,,,Dead Stock
13926,Betsey Johnson Women's Cozy Cable Lurex Leg Warmer,Accessories,Betsey Johnson,2,11.7,23.41,0.0,,494,,,Dead Stock
12000,A3002S013 - Black corset finished in satin with pleated trim and tutu,Intimates,Corset Story,1,23.4,23.4,0.0,,501,,,Dead Stock
7875,Allegra K Woman Dots Interior Solid Color Fake Pockets One Button Autumn Blazer Orange S,Blazers & Jackets,Allegra K,3,7.8,23.39,0.0,,1574,,,Dead Stock
18260,Hanes Classics Men's Big & Tall 6-Pack Cushion Ankle Socks,Active,Hanes,6,3.9,23.39,0.0,,2230,,,Dead Stock
15432,Cashmere Feel Patterened Unisex Pashmina Scarf - Plaid/Checks/Stripes Available,Plus,Nvie Designs,11,2.13,23.38,0.044444444444444446,2026-04-21,2295,5,247.5,Overstock
10994,Women's Sexy Comfort Full Coverage Panty BEIGE L,Intimates,Ilusion,4,5.84,23.36,0.0,,2084,,,Dead Stock
24632,Dockers Men's 3-Pack Metro Crew Socks,Socks,Dockers,3,7.78,23.35,0.011111111111111112,2026-04-12,1968,14,270.0,Overstock
25989,Coldmaster 65% Cotton/35% Polyester Thermal Pant,Underwear,COLDMASTER,8,2.92,23.35,0.011111111111111112,2026-03-12,2110,45,720.0,Overstock
28668,Plain Blank Baseball Hats Adjustable Velcro (25 Colors Available),Accessories,Magic,19,1.23,23.34,0.03333333333333333,2026-04-19,2204,7,570.0,Overstock
28304,Carhartt Men's Knit Hat With Visor,Accessories,Carhartt,6,3.89,23.32,0.0,,2282,,,Dead Stock
10794,HANES WoMen's 100% Cotton Fashion Bikini - 4 Pairs - SK42F1,Intimates,Hanes,4,5.83,23.32,0.0,,2268,,,Dead Stock
15471,Fruit of the Loom Women's 6-Pack Crew Socks,Plus,Fruit of the Loom,5,4.66,23.3,0.022222222222222223,2026-03-20,1432,37,225.0,Overstock
12587,Brah! Extender: bra breathing room 2-hook NARROW (3 pack- white black beige),Intimates,Solutions That Stick,6,3.88,23.28,0.0,,2122,,,Dead Stock
15312,Glamorise Women's Full-Figure Sports Bra #1006,Plus,Glamorise,1,23.27,23.27,0.0,,1144,,,Dead Stock
10688,Women's Microfiber Cropped Cami w/ Spaghetti Straps,Intimates,007Lingerie,6,3.88,23.27,0.0,,972,,,Dead Stock
28309,SHARKKÂ® Aluminum Wallet Credit Card Holder made by SHARKK Brands,Accessories,SHARKK,8,2.91,23.27,0.011111111111111112,2026-03-24,2041,33,720.0,Overstock
6963,Indigo Rein Pleated Front Denim Short,Shorts,Indigo Rein,3,7.76,23.27,0.0,,1525,,,Dead Stock
14336,Allegra K Women Press Stud Button Dotted Gauze Coated Bow Tie Decoe Black Waist Belt,Accessories,Allegra K,9,2.58,23.26,0.011111111111111112,2026-04-21,2135,5,810.0,Overstock
13043,JAMAICAN STYLE Halter Bikini W/ Side-Tie Bottoms [J200-B12/J200-T2],Swim,Jamaican Style,2,11.63,23.25,0.011111111111111112,2026-01-29,1710,87,180.0,Overstock
439,Allegra K Ladies Short Sleeve Scoop Neck Pullover Shirt Beige Dark Blue S,Tops & Tees,Allegra K,4,5.81,23.24,0.022222222222222223,2026-04-08,1824,18,180.0,Overstock
9202,Women's Mini Stripe Socks,Socks & Hosiery,HUE,12,1.94,23.22,0.011111111111111112,2026-04-08,2198,18,1080.0,Overstock
8898,Gold Toe Women's Fashion Pack B,Socks & Hosiery,Gold Toe,4,5.8,23.22,0.0,,1690,,,Dead Stock
11839,Bella Ladies' Cotton/Spandex Contrast Color Camisole - 602,Intimates,Bella,4,5.8,23.21,0.0,,1079,,,Dead Stock
13503,Capelli New York Ladies Loco Rococo Voile Kimono Sleeve V-Neck Cover Up,Swim,Capelli New York,6,3.87,23.2,0.0,,1898,,,Dead Stock
29112,Solid Banded Bowtie,Accessories,boxed-gifts,14,1.66,23.18,0.011111111111111112,2026-04-19,2270,7,1260.0,Overstock
9725,Dollhouse I Love My Bed Ultra Plush Fleece Pajama Bottoms,Sleep & Lounge,dollhouse,3,7.72,23.16,0.0,,1381,,,Dead Stock
6145,Soho Apparel Girls Seamless Lady 27 Printed Jean Legging SG-SPC08 Nylon Spandex,Leggings,Soho Girls,6,3.86,23.15,0.022222222222222223,2026-04-24,2166,2,270.0,Overstock
9261,B.ella Women's Dharma Extra Fine Merino Wool Floral Motif Crew Socks,Socks & Hosiery,Bella,5,4.63,23.15,0.011111111111111112,2026-04-12,2087,14,450.0,Overstock
16949,Seinfeld Happy Festivus For the Rest of Us Light Gray Adult T-shirt Tee,Tops & Tees,Seinfeld,9,2.57,23.13,0.011111111111111112,2026-03-17,2146,40,810.0,Overstock
13974,Plaid Lightweight Pashmina Shawl Wrap Scarf,Accessories,Scarf_tradinginc,7,3.3,23.1,0.0,,1981,,,Dead Stock
2733,adidas Women's Response Ts Pant,Active,adidas,2,11.55,23.1,0.0,,1736,,,Dead Stock
2102,Mod-O-Doc Women's Tencel Stripe Pullover Hoodie,Fashion Hoodies & Sweatshirts,Mod-O-Doc,2,11.55,23.1,0.0,,1623,,,Dead Stock
5278,Allegra K Woman Zip Fly Button Closure Casual Harem Pants Dark Gray M,Pants & Capris,Allegra K,3,7.7,23.1,0.011111111111111112,2026-04-19,1658,7,270.0,Overstock
28690,Solid red polyester tie,Accessories,K. Alexander,7,3.29,23.05,0.011111111111111112,2026-03-20,1991,37,630.0,Overstock
9219,HUE Women's Basic Anklet,Socks & Hosiery,HUE,10,2.3,23.04,0.0,,2297,,,Dead Stock
405,Allegra K Woman Dolman Sleeve Scoop Neck Lip Pattern Cloak Shirt Black L,Tops & Tees,Allegra K,3,7.67,23.0,0.011111111111111112,2026-03-21,2234,36,270.0,Overstock
2630,AJs Retro Knee High Tube Socks,Active,AJs,6,3.83,23.0,0.0,,993,,,Dead Stock
25040,DC Lifted Sock - Men's,Socks,DC,5,4.6,23.0,0.011111111111111112,2026-02-11,1884,74,450.0,Overstock
13921,NEW Aluminum Credit Card Wallet - RFID Blocking Case - Pink (New Products),Accessories,,14,1.64,22.99,0.0,,2100,,,Dead Stock
2860,Active Basic Fold Over Flared Lounge Pant,Active,Active Products,3,7.65,22.96,0.0,,1803,,,Dead Stock
158,Plain Long Spaghetti Strap Tank Top Camis Basic Camisole Cotton,Tops & Tees,Hollywood Star Fashion,5,4.59,22.96,0.022222222222222223,2026-04-23,2116,3,225.0,Overstock
8939,Danskin Women's Shimmery Footed Tight,Socks & Hosiery,Danskin,7,3.28,22.93,0.0,,2036,,,Dead Stock
25265,BH Slipper Socks One Size Fits All,Socks,BH Medwear,8,2.86,22.9,0.011111111111111112,2026-04-16,1946,10,720.0,Overstock
12665,Braza Clear Adjustable Bra Straps,Intimates,Braza,6,3.81,22.89,0.0,,2288,,,Dead Stock
25664,Diesel Men's Bale Singlet,Underwear,Diesel,2,11.44,22.88,0.0,,1889,,,Dead Stock
9670,Up2date Fashion Classic PJ Set Five Colors Sizes (S M L XL) Style#PJ08ND,Sleep & Lounge,Up2date Fashion,2,11.43,22.87,0.0,,487,,,Dead Stock
13791,Port Authority - Extra Long Fleece Scarf,Accessories,Port Authority,12,1.91,22.87,0.0,,2130,,,Dead Stock
9398,Ladies' Thermal Insulated Stretch Socks,Socks & Hosiery,Carol Wright Gifts,8,2.86,22.87,0.0,,2243,,,Dead Stock
2542,Adidas Womens CLIMALITE Lightweight Athletic Long Sleeve V-neck Tee Shirt,Active,adidas,4,5.71,22.84,0.0,,1113,,,Dead Stock
8938,Ladies 6 Pairs Winter Fuzzy Warm Plush Thick Polka Dot Colorful Crew Socks Set,Socks & Hosiery,SK Hat shop,3,7.6,22.8,0.011111111111111112,2026-02-15,1758,70,270.0,Overstock
14199,Jessica Simpson Women's Pom Leg Warmer Socks,Accessories,Jessica Simpson,4,5.7,22.78,0.0,,1939,,,Dead Stock
161,Signiture Womens Black Studded Cross Vest Top,Tops & Tees,Signiture,3,7.58,22.75,0.0,,2161,,,Dead Stock
9299,HUE Perfect Edge Foot Liners Style 12763,Socks & Hosiery,HUE,9,2.52,22.7,0.011111111111111112,2026-03-17,2286,40,810.0,Overstock
25065,Mens plain 100% cotton socks (Pack of 6),Socks,Universal Textiles,4,5.67,22.7,0.0,,2063,,,Dead Stock
7016,The Lady eM Boutique Blue Jean Dress Shorts,Shorts,Kari's Fashion,3,7.56,22.68,0.0,,2176,,,Dead Stock
14196,Premium Pashmina Paisley Shawl Wrap Scarf - ** Various Colors **,Accessories,Tapp Collections,5,4.53,22.66,0.0,,2153,,,Dead Stock
6736,Womens Classic Fresh Belted Short in Teal,Shorts,Moontree,4,5.66,22.66,0.0,,1997,,,Dead Stock
5158,Collections Etc - Solid Casual Knit Pant,Pants & Capris,Samanthas Style Shoppe,4,5.66,22.65,0.011111111111111112,2026-01-30,2277,86,360.0,Overstock
3757,Allegra K Women Sleeveless Ruffled Detail Lace Guipure Pullover Mini Dress Dark Blue M,Dresses,Allegra K,5,4.53,22.65,0.011111111111111112,2026-04-25,2202,1,450.0,Overstock
9252,Berkshire Silky Control Top Extra Wear Sheer Leg Pantyhose - Reinforced Toe,Socks & Hosiery,Berkshire,7,3.23,22.63,0.011111111111111112,2026-03-24,1561,33,630.0,Overstock
18217,Hanes Classics Men's 6-Pack Cushion Crew Socks,Active,Hanes,4,5.64,22.58,0.0,,1515,,,Dead Stock
7034,Celebrity Pink Unhemmed Cuffed Short,Shorts,Celebrity Pink,3,7.53,22.58,0.011111111111111112,2026-04-24,1474,2,270.0,Overstock
15647,Wigwam Expedition Sock for Men and Women,Plus,Wigwam,5,4.52,22.58,0.0,,1703,,,Dead Stock
13851,Wool Beret- Red,Accessories,Private Island,6,3.76,22.57,0.011111111111111112,2026-01-30,2130,86,540.0,Overstock
2183,Volcom Moclov Stoner Full-Zip Hoodie - Women's,Fashion Hoodies & Sweatshirts,Volcom,1,22.56,22.56,0.0,,2182,,,Dead Stock
8989,B.ella Women's Este Cashmere Blend Jersey Crew Socks,Socks & Hosiery,Bella,6,3.76,22.55,0.0,,2193,,,Dead Stock
13166,Carve Designs Women's Paddler Short,Swim,Carve Designs,1,22.41,22.41,0.0,,489,,,Dead Stock
26484,Nautica Men's Captains Herringbone Woven Sleep Short,Sleep & Lounge,Nautica,2,11.2,22.4,0.0,,1001,,,Dead Stock
15600,S5 Selected Smooth Small Eyeglass Case,Plus,MyEyeglassCase,7,3.2,22.38,0.011111111111111112,2026-03-13,1996,44,630.0,Overstock
25044,SockGuy Men's Mudflap Girl Socks,Socks,SockGuy,4,5.59,22.38,0.0,,2239,,,Dead Stock
17947,Allegra K Mens Korean Zipped Pockets Zipper Decor Design Fall Hoody Jacket Black Dark Gray S,Fashion Hoodies & Sweatshirts,Allegra K,2,11.18,22.35,0.0,,1627,,,Dead Stock
15102,Allegra K Motherhood Lace Decor Stand Collar Long Sleeve Zip Breast Black Blouse M,Maternity,Allegra K,4,5.58,22.34,0.011111111111111112,2026-04-12,1840,14,360.0,Overstock
13889,Isotoner Women's Smartouch Knit Gloves,Accessories,Isotoner,2,11.17,22.34,0.0,,865,,,Dead Stock
17433,Penn State Hooded Sweatshirt White Arching Over Lion,Fashion Hoodies & Sweatshirts,Nittany Outlet,2,11.15,22.31,0.0,,1700,,,Dead Stock
10728,Warner's Women's Petite No Pinching No Problems Bikini,Intimates,Warner's,4,5.58,22.3,0.0,,2288,,,Dead Stock
9702,Funzee Adult Onesie Cotton Pajama Suit One piece non Footed Pajamas - Cute Design Is Teddy Bears on Pink Sizes XS-L,Sleep & Lounge,funzee,1,22.29,22.29,0.011111111111111112,2026-02-05,1023,80,90.0,Healthy
15253,EarPro Fleece Ear Warmers Very warm! (Black),Plus,H2W,11,2.03,22.28,0.0,,1340,,,Dead Stock
27295,KNOTHE 100% Cotton Lounge Shorts #3052,Sleep & Lounge,Knothe,2,11.14,22.27,0.0,,1607,,,Dead Stock
8866,Gold Toe Women's 3-Pack Comfort Crew Athletic Sock,Socks & Hosiery,Gold Toe,5,4.45,22.25,0.011111111111111112,2026-04-06,1819,20,450.0,Overstock
9223,Tubular Frog Non-Skid Slipper Socks by K. Bell,Socks & Hosiery,K. Bell,6,3.71,22.23,0.0,,2265,,,Dead Stock
8901,Anne Klein Women's 2-Pack Solid Cashmere Gift Set Socks,Socks & Hosiery,Anne Klein,2,11.1,22.2,0.0,,733,,,Dead Stock
9122,Tommy Hilfiger Women's 3 Pack Sport Quarter,Socks & Hosiery,Tommy Hilfiger,4,5.55,22.2,0.0,,1524,,,Dead Stock
5760,'Sexy Legs' Black Cheetah Print Fashion Leggings,Leggings,boxed-gifts,5,4.44,22.19,0.022222222222222223,2026-03-05,1904,52,225.0,Overstock
12405,Ascension French Lace Underwire Bra & Thong Panties Set 32C Peach,Intimates,ascension,3,7.39,22.17,0.0,,1938,,,Dead Stock
13614,EarPro Fleece Ear Warmers Very warm! (Black),Accessories,H2W,13,1.7,22.16,0.0,,2266,,,Dead Stock
7675,Allegra K Lady Long Sleeve Front Opening Two Pockets Detail Casual Blazer Black XS,Blazers & Jackets,Allegra K,6,3.69,22.15,0.022222222222222223,2026-04-20,1523,6,270.0,Overstock
25923,CUA Mens Black Golden Thongs G-string Jockstrap Low Rise Underwear,Underwear,CUA,7,3.16,22.14,0.011111111111111112,2026-03-20,1953,37,630.0,Overstock
15251,Smartwool Women's Snowflake Fairisle Sock,Plus,SmartWool,2,11.06,22.12,0.0,,1847,,,Dead Stock
685,Tommy Hilfiger Slim Fit V-neck Women Logo T-shirt,Tops & Tees,Tommy Hilfiger,2,11.05,22.11,0.0,,665,,,Dead Stock
10975,Hanes Women's Boy Short Panties with ComfortSoftÂ® Waistband and No Panty Lines 3-Pack # EV49AS,Intimates,Hanes,4,5.53,22.11,0.0,,2230,,,Dead Stock
13719,Unisex Gloves Super Warm Double-Layered,Accessories,Angelina,8,2.76,22.09,0.0,,1938,,,Dead Stock
28992,Plain Short Cable Beanies (Comes In 10 Different Colors),Accessories,MM Collections,10,2.2,22.05,0.022222222222222223,2026-04-09,2012,17,450.0,Overstock
28753,Harley-DavidsonÂ® Medallion Leather Key Ring. K10H,Accessories,Harley-Davidson,7,3.15,22.04,0.011111111111111112,2026-01-30,1843,86,630.0,Overstock
15402,HUE Women's Argyle Knee Sock,Plus,HUE,6,3.67,22.01,0.0,,2292,,,Dead Stock
15232,Trendy Plaid & Houndstooth Check Soft Square Scarf - Different Colors Available By TrendsBlue,Plus,TrendsBlue,6,3.67,22.0,0.0,,2024,,,Dead Stock
14018,Croakies Unisex Adult Terra Spec Cord Adjustable Eyewear Retainer,Accessories,Croakies,7,3.14,21.97,0.0,,1376,,,Dead Stock
5841,Ladies Argyle Plaid Print Fake Jean Full Leggings Stretchy Footless Brown Small,Leggings,SK Hat shop,4,5.49,21.97,0.0,,2278,,,Dead Stock
8880,Fruit of the Loom Women's 6-Pack Ankle Crew Socks,Socks & Hosiery,Fruit of the Loom,6,3.66,21.96,0.0,,2039,,,Dead Stock
9349,Floral Snuggle Socks - Womens,Socks & Hosiery,Life Is Good,6,3.66,21.96,0.0,,2143,,,Dead Stock
25546,Papi Men's I Heart Mami Brazilian Brief,Underwear,Papi,2,10.98,21.95,0.0,,2153,,,Dead Stock
946,Ladies Black Long Sleeve Thermal Top V-Neck,Sweaters,FineBrandShop,6,3.66,21.95,0.022222222222222223,2026-04-23,2169,3,270.0,Overstock
16483,Gildan Mens's Dryblend Jersey Polo Shirt. G8800,Tops & Tees,Gildan,3,7.31,21.94,0.0,,1890,,,Dead Stock
8885,Fox River Military Wick Dry Maximum Mid Calf Boot Sock,Socks & Hosiery,Fox River Socks,4,5.48,21.93,0.0,,1848,,,Dead Stock
26089,Gregg Homme men's push up padded boxer underwear,Underwear,Gregg Homme,4,5.48,21.93,0.0,,2046,,,Dead Stock
8923,Ozone Women's Nordic Stripe Socks,Socks & Hosiery,Ozone,3,7.31,21.92,0.011111111111111112,2026-04-19,1723,7,270.0,Overstock
16487,Harley Davidson Vintage Classic Mens T-Shirt,Tops & Tees,Harley-Davidson,2,10.95,21.91,0.011111111111111112,2026-04-16,683,10,180.0,Overstock
9343,Jessica Simpson Women's Floral Side Spray Tight Socks,Socks & Hosiery,Jessica Simpson,2,10.95,21.9,0.0,,657,,,Dead Stock
9945,Indera - Womens Long Sleeve Thermal Top Pink 5000LS 27480,Sleep & Lounge,INDERA THERMALS,3,7.29,21.88,0.0,,1882,,,Dead Stock
9471,Saint Bernard Dog Gray Cotton Ladies Socks,Socks & Hosiery,Wheel House Designs,4,5.47,21.88,0.0,,1993,,,Dead Stock
8864,HUE Women's Super Opaque Control Top Tight,Socks & Hosiery,HUE,3,7.29,21.87,0.0,,1629,,,Dead Stock
25053,Puma Men's Socks,Socks,PUMA,3,7.28,21.85,0.0,,1965,,,Dead Stock
3583,Wrapper Cap-Sleeve Scoop-Neck Maxi Dress,Dresses,Wrapper,2,10.92,21.85,0.011111111111111112,2026-04-21,1312,5,180.0,Overstock
13987,Black Hand Made Knit Headband With Flower Detail,Accessories,Luxury Divas,7,3.12,21.84,0.011111111111111112,2026-04-20,1817,6,630.0,Overstock
3484,Allegra K Woman Dipped Hem Short Sleeve Cat Front Summer Short Dress Gray XS,Dresses,Allegra K,4,5.46,21.84,0.011111111111111112,2026-04-18,2112,8,360.0,Overstock
7984,Allegra K Ladies Piped Stretchy High Low Hem Long Sleeve Autumn Blazer Orange XS,Blazers & Jackets,Allegra K,5,4.37,21.84,0.0,,1590,,,Dead Stock
